sourceDomainId,targetDomainId,created,dataSources,type,updated
meddra.10029117,hpo.0000123,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10046555,hpo.0000016,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10008827,hpo.0200120,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10068446,hpo.0033687,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10029410,hpo.0030166,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10055486,hpo.0004791,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10047571,hpo.0000505,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020949,hpo.0002901,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10042008,hpo.0000733,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10027970,hpo.0012282,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10016165,hpo.0001508,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10062965,hpo.0025314,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10073685,hpo.0100310,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10050133,hpo.0033113,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10011088,hpo.0025497,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10016228,hpo.0100537,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10041687,hpo.0005268,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10036485,hpo.0100602,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10039168,hpo.0002063,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10048215,hpo.0000991,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10046798,hpo.0000131,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10000647,hpo.0033400,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10028411,hpo.0003326,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10073478,hpo.0012193,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024891,hpo.0003419,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10015026,hpo.0410019,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10016832,hpo.0000097,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10067757,hpo.0000097,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10078981,hpo.0012542,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10049876,hpo.0006519,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10018473,hpo.0003076,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10012205,hpo.0000823,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10037596,hpo.0012330,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10048977,hpo.0031625,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024882,hpo.0001686,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10018182,hpo.0032301,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10012174,hpo.0001944,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10012565,hpo.0001087,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10019489,hpo.0003641,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10072413,hpo.0002345,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10034551,hpo.0040165,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10031161,hpo.0002758,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10057073,hpo.0008760,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10008757,hpo.0100768,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10019713,hpo.0030243,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10015633,hpo.0030769,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10043255,hpo.0025230,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10015084,hpo.0100534,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10027979,hpo.0012344,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10021005,hpo.0001943,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10042384,hpo.0100309,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10055228,hpo.0025328,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10009846,hpo.0100543,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10038967,hpo.0012877,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10021013,hpo.0000966,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10052350,hpo.0011701,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10009657,hpo.0032168,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10003285,hpo.0003040,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10023204,hpo.0001373,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10034039,hpo.0004757,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10029308,hpo.0030430,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10050245,hpo.0001973,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10046480,hpo.0500006,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10021133,hpo.0002791,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020591,hpo.0012416,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10047290,hpo.0001663,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10056342,hpo.0033821,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10017577,hpo.0001288,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10038870,hpo.0000573,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10025280,hpo.0100827,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10029864,hpo.0000639,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10061910,hpo.0025234,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013892,hpo.0007641,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10000269,hpo.0025615,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10037576,hpo.0033605,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10039926,hpo.0000742,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10008748,hpo.0002072,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10009137,hpo.0011109,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10030071,hpo.0010553,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10019452,hpo.0012377,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10003662,hpo.0004749,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10054407,hpo.0011899,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10035001,hpo.0011856,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10058330,hpo.0100644,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10015068,hpo.0009926,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10027161,hpo.0025272,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10055629,hpo.0004818,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10030294,hpo.0000876,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10008754,hpo.0001266,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10041103,hpo.0031370,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10022618,hpo.0006515,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10058828,hpo.0012117,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10038923,hpo.0000488,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10028980,hpo.0002664,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013658,hpo.0033511,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10047924,hpo.0030828,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10028698,hpo.0008404,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020028,hpo.0002036,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10021669,hpo.0046503,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013649,hpo.0002329,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020365,hpo.0002156,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10014928,hpo.0000805,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10049088,hpo.0000938,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10041823,hpo.0002860,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10052426,hpo.0001952,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10042772,hpo.0001279,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10002394,hpo.0100665,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10002424,hpo.0100665,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10019517,hpo.0011851,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10017317,hpo.0041166,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020526,hpo.0001789,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10034962,hpo.0030786,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10034049,hpo.0004751,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10017711,hpo.0100758,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10054364,hpo.0030953,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10010717,hpo.0030947,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020649,hpo.0000962,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10059179,hpo.0012743,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013946,hpo.0410281,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024378,hpo.0001974,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10011089,hpo.0005145,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10033885,hpo.0002385,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10049807,hpo.0001195,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10070501,hpo.0400007,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10000057,hpo.0032155,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10033687,hpo.0012121,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10007271,hpo.0100570,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10029883,hpo.0001513,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10010774,hpo.0002019,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10001541,hpo.0002304,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10002272,hpo.0001903,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10014080,hpo.0031364,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10023284,hpo.0100726,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10021529,hpo.0030011,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10037397,hpo.0040223,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10016766,hpo.0033589,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10038664,hpo.0001950,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10017553,hpo.0020083,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10043345,hpo.0033839,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10048947,hpo.0005224,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10061371,hpo.0033631,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024612,hpo.0012032,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10010300,hpo.0001289,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10064147,hpo.0004386,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10016629,hpo.0010614,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10022016,hpo.0000023,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10029379,hpo.0011897,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10023388,hpo.0002919,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10025409,hpo.0000608,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024553,hpo.0100695,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10035079,hpo.0002893,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10023681,hpo.0004789,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10041549,hpo.0002176,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10002847,hpo.0100519,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10038687,hpo.0002098,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10038748,hpo.0001723,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10051753,hpo.0004934,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10023477,hpo.0030839,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10022489,hpo.0000855,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10039073,hpo.0001370,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10067626,hpo.0030218,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10015997,hpo.0500043,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10053552,hpo.0012533,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10018801,hpo.0000771,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10027191,hpo.0002858,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10066364,hpo.0030214,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10022941,hpo.0001094,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10029146,hpo.0000121,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10027534,hpo.0000252,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10008629,hpo.0001081,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10018337,hpo.0012174,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013896,hpo.0002075,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024929,hpo.0000369,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10020590,hpo.0002150,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013954,hpo.0033838,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10018292,hpo.0000230,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10017940,hpo.0002672,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10043882,hpo.0000360,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10018627,hpo.0001997,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10024384,hpo.0001882,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10034878,hpo.0001741,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10015090,hpo.0000421,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10013036,hpo.0000651,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10043248,hpo.0100550,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10021025,hpo.0045014,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10002646,hpo.0002039,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10022863,hpo.0002576,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10001639,hpo.0030955,2023-04-02T22:25:51.541000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.541000
meddra.10035616,hpo.0031944,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10041962,hpo.0002133,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020962,hpo.0003146,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10019493,hpo.0001878,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10022698,hpo.0004389,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10016936,hpo.0025084,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
